folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,scenario_type,real,predict
event_20250403_110809_e9b8e587,11,motion_detected_with_yolo/event_20250403_110809_e9b8e587/0001_6994_20250307_101724_frame_20250403_110809_000040.jpg,6994,2025-03-07 10:17:24,"Dia, iluminação natural clara, cena em frente a um estacionamento lateral à rua.","Um carro visível passando pela rua, sem pessoas claramente discerníveis na cena.","Nenhum comportamento suspeito observado. O carro apenas passa, sem reduzir a velocidade de forma suspeita ou parar.",Carro com detecção na imagem.,"**Não**, nenhum comportamento de risco observado.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_0a85b8b5,4,motion_detected_with_yolo/event_20250408_154826_0a85b8b5/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente interno, boa iluminação, possivelmente uma sala de armazenamento ou oficina.","Duas pessoas presentes. Uma próxima a uma porta e outra mais afastada, conversando.",Nenhum comportamento de risco visível. As pessoas parecem estar conversando ou passando tempo no local.,"""person"" com valores de confiança visíveis nas imagens.","**Não**, sem sinais de comportamento suspeito ou de risco.",camera_analyzer_prompt_external_street,True,False
event_20250403_091404_c34755c2,22,motion_detected_with_yolo/event_20250403_091404_c34755c2/0001_55410_20250302_230353_frame_20250403_091404_000146.jpg,55410,2025-03-02 23:03:53,"Ambiente externo durante a noite com iluminação de rua. A cena ocorre em frente a um portão de entrada de uma propriedade, localizado na calçada de uma rua movimentada.","Não há pessoas visíveis nas imagens. Veículos, incluindo motocicletas, passam pela rua, mas sem parar ou demonstrar comportamento suspeito próximo à propriedade.","Não foram observados comportamentos de risco, como tentativa de manipular as entradas, permanência prolongada, ou circulação lenta e repetida. Os veículos, incluindo motocicletas, apenas passaram pela rua sem diminuir a velocidade ou parar.","Câmera 06 e Câmera 03 são visíveis nas imagens, juntamente com a data e a hora.","**Não**, não há sinais de risco aparente nas imagens. Os veículos passam regularmente e não demonstram comportamento suspeito relativo à segurança da propriedade.",camera_analyzer_prompt_external_street,False,False
event_20250403_110744_338b958b,15,motion_detected_with_yolo/event_20250403_110744_338b958b/0001_6994_20250307_101724_frame_20250403_110744_000016.jpg,6994,2025-03-07 10:17:24,"Ambiente semiaberto com visão para uma área externa privada, possivelmente um estacionamento ou pátio lateral. Dia, com boa iluminação natural.","Vários veículos, incluindo carros e uma motocicleta, são vistos passando à frente da câmera, na rua adjacente ao local.","Nenhum comportamento suspeito visível. Apenas tráfego de veículos na rua, sem interação ou movimentação para dentro da área privada.","Camera 11, data e hora visíveis.","**Não**, apenas tráfego normal de veículos em uma rua adjacente.",camera_analyzer_prompt_external_street,False,False
event_20250403_103057_3dd4eced,7,motion_detected_with_yolo/event_20250403_103057_3dd4eced/0001_17205_20250307_002852_frame_20250403_103057_000088.jpg,17205,2025-03-07 00:28:52,"- Ambiente externo à noite.
  - Iluminação artificial presente.
  - Local da cena: área aberta sem muitas características distintas, possivelmente um pátio ou estacionamento.","- Uma pessoa estava presente ao longo da sequência.
  - Não há veículos visíveis próximos à pessoa.","- A pessoa parece estar caminhando, mas não há sinais claros de comportamento suspeito ou associado a risco, como tentativa de entrada forçada ou permanência prolongada.","- L.D. Fundos, Intelbras (visível nas imagens).","- **Não**, não há comportamentos de risco claros observáveis na sequência apresentada.",camera_analyzer_prompt_external_street,False,False
event_20250408_154829_43c0b5c1,2,motion_detected_with_yolo/event_20250408_154829_43c0b5c1/0000_struggle_20250408_154829_frame.jpg,struggle,2025-04-08 15:48:29,"Ambiente externo durante o dia, boa iluminação, em frente a um portão de entrada próximo à rua.","Três pessoas presentes, uma delas agachada próxima ao portão.","Uma pessoa está agachada perto do portão, sugerindo possível manipulação. As outras duas estão caminhando nas proximidades.","""Camera 1""","**Sim**, a ação de uma pessoa agachada junto ao portão pode indicar tentativa de invasão ou manipulação não autorizada.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_211eddc9,11,motion_detected_with_yolo/event_20250410_145304_211eddc9/0000_climbing-wall_20250410_145304_frame.jpg,climbing-wall,2025-04-10 14:53:04,"Ambiente externo durante o dia, com iluminação suficiente. Cena capturada em uma rua residencial com calçada e portões de entrada visíveis.","- Um indivíduo é visto escalando e pulando o portão de uma residência.
  - Uma motocicleta está estacionada do outro lado da rua, há um ocupante visível.","- A ação de pular o portão indica uma possível tentativa de invasão.
  - A motocicleta estacionada com ocupante pode estar prestando suporte ou atuando como vigia.","Marca d'água ""infoclo"" no canto superior esquerdo e marcação de ""motorcycle"" com a confiança exibida.","**Sim**, o comportamento do indivíduo escalando o portão é um forte indicativo de tentativa de invasão, associado à presença da motocicleta.",camera_analyzer_prompt_external_street,True,True
event_20250408_154829_68936014,4,motion_detected_with_yolo/event_20250408_154829_68936014/0000_sneak_20250408_154829_frame.jpg,sneak,2025-04-08 15:48:29,"Ambiente interno, provavelmente uma sala de estar. Iluminação noturna por infravermelho.",Aproximadamente duas pessoas se movendo agachadas.,"Pessoas em movimento agachadas, o que indica tentativa de furtividade. Potencial comportamento de risco.",Nenhum,"**Sim**, pessoas se movendo de forma furtiva podem indicar tentativa de furto.",camera_analyzer_prompt_external_street,True,True
event_20250402_140812_81b82a7a,7,motion_detected_with_yolo/event_20250402_140812_81b82a7a/0001_6883_20250219_153816_frame_20250402_140808_000066.jpg,6883,2025-02-19 15:38:16,"Ambiente externo durante o dia, com boa iluminação. Localização parece ser uma rua residencial com calçada e árvores.",Um carro passando e uma pessoa caminhando na calçada.,Não há comportamentos visuais associados a risco. O carro está em movimento normal e a pessoa caminha pela calçada.,"""car"" na primeira imagem e ""person"" na sexta imagem.","**Não**, não há comportamentos suspeitos ou arriscados observados.",camera_analyzer_prompt_external_street,False,False
event_20250403_115819_956b2299,14,motion_detected_with_yolo/event_20250403_115819_956b2299/0001_7639_20250307_134155_frame_20250403_115805_000137.jpg,7639,2025-03-07 13:41:55,"Ambiente externo durante o dia, iluminação clara. A cena ocorre em uma rua residencial, com calçada e estacionamento frontal visíveis.","Há vários carros passando na rua, um está consistentemente estacionado na lateral. Observa-se também, em alguns frames, uma pessoa caminhando na calçada.",Não há sinais objetivos de comportamento de risco. Os veículos estão em movimento constante e uma pessoa caminha pela calçada. Nenhuma circulação incomum ou comportamento suspeito é evidente.,"""intelbras"", horário e data visível.","**Não**, não há comportamentos suspeitos ou que representem risco potencial à segurança observados na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250410_145304_b48dca52,10,motion_detected_with_yolo/event_20250410_145304_b48dca52/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente interno de loja com vista para área externa privada. Condição noturna, com iluminação artificial. Área visualizada parece ser uma entrada ou vitrine de loja.",Uma pessoa vista se movendo rapidamente ao redor da entrada.,"A pessoa parece estar tentando quebrar ou forçar a entrada da loja, o que indica uma tentativa de invasão ou furto.","#BalancoGeralSE, horário e data visíveis.","**Sim**, ações indicam tentativa clara de invasão, representando alto risco de segurança.",camera_analyzer_prompt_external_street,True,True
event_20250402_142524_574db192,16,motion_detected_with_yolo/event_20250402_142524_574db192/0001_6884_20250219_153816_frame_20250402_142514_000083.jpg,6884,2025-02-19 15:38:16,Rua residencial durante o dia com boa iluminação.,Um carro circulando na rua. Não há pessoas visíveis.,"O carro está se movendo ao longo da rua, sem sinais claros de comportamento suspeito.","Detecção de ""car"" com valores de confiança variáveis.","**Não**, não há comportamentos de risco observáveis.",camera_analyzer_prompt_external_street,False,False
event_20250403_113354_c8cf51c7,14,motion_detected_with_yolo/event_20250403_113354_c8cf51c7/0001_7647_20250307_134155_frame_20250403_113347_000095.jpg,7647,2025-03-07 13:41:55,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial, com calçadas e veículos estacionados.",Há um carro em movimento na rua e outro veículo estacionado ao fundo. Não há pessoas visivelmente presentes nas imagens.,Não há sinais claros de risco. O veículo em movimento parece estar apenas passando pela rua sem ações suspeitas.,"Intelbras, data e hora (marcas d'água visíveis).","**Não**, não há comportamentos suspeitos ou anômalos observáveis na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250402_164111_69dfa316,7,motion_detected_with_yolo/event_20250402_164111_69dfa316/0001_18250_20250228_124222_frame_20250402_164111_000068.jpg,18250,2025-02-28 12:42:22,Ambiente externo durante o dia com boa iluminação. A cena ocorre em um estacionamento frontal.,"Aproximadamente dois veículos estacionados. O primeiro veículo identificado como carro, e o segundo inicialmente como caminhonete e depois também como carro. Não há pessoas visíveis nas imagens.",Não há sinais objetivos de comportamento de risco. Os veículos permanecem estacionados e não há movimento suspeito.,RACK-P2 ZONA:01,"**Não**, não há comportamentos observáveis que sugiram risco nesta sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_091224_4da7849c,71,motion_detected_with_yolo/event_20250403_091224_4da7849c/0001_55410_20250302_230353_frame_20250403_091221_000046.jpg,55410,2025-03-02 23:03:53,"Ambiente externo noturno com boa iluminação de rua. Localização em frente a um portão de entrada, em uma rua residencial ou comercial.",Aproximadamente uma pessoa vista entrando no portão e um carro branco repetidamente passando e parando próximo ao portão.,"O carro branco circula e para diversas vezes próximo ao portão, comportamento que poderia indicar vigilância ou monitoramento do local.","""Camera 05"" visível no canto inferior direito.","**Sim**, devido ao comportamento do veículo que parece monitorar ou observar o local repetidamente, o que pode representar um risco potencial à segurança.",camera_analyzer_prompt_external_street,False,True
event_20250402_150700_3c793a13,24,motion_detected_with_yolo/event_20250402_150700_3c793a13/0001_40427_20250221_185342_frame_20250402_150655_000004.jpg,40427,2025-02-21 18:53:42,"Ambiente externo durante o dia, com boa iluminação. A cena está localizada em uma rua residencial com calçada visível.",Há pelo menos três pessoas e várias motos. Um carro estacionado está sendo observado e uma moto com dois ocupantes está circulando perto do veículo estacionado. Uma pessoa passa caminhando pela calçada.,"- A presença de uma moto com dois ocupantes circulando repetidamente.
  - A moto está próxima do carro estacionado, o que pode indicar observação do imóvel ou do veículo.","""car"" e ""person"" visíveis nas imagens.","**Sim**, devido ao comportamento potencialmente suspeito da motocicleta com dois ocupantes próximos ao veículo estacionado, o que pode representar risco à segurança.",camera_analyzer_prompt_external_street,False,True
event_20250402_171319_5435f854,7,motion_detected_with_yolo/event_20250402_171319_5435f854/0001_4990_20250228_161321_frame_20250402_171318_000023.jpg,4990,2025-02-28 16:13:21,"Ambiente externo durante o dia, com boa iluminação. A cena é uma calçada em frente a um portão de entrada residencial.","Uma pessoa em frente ao imóvel, próxima a um carro identificado na imagem.","- Não há sinais claros de comportamento suspeito. A pessoa está parada próxima ao carro, mas não há indicações de manuseio de portão ou outro comportamento de risco.","""Camera 04"", ""car 0.58""","**Não**, não há comportamentos observáveis indicando risco na sequência apresentada.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_76dbc5b4,5,motion_detected_with_yolo/event_20250408_154826_76dbc5b4/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente interno, bem iluminado, tipo loja.","Aproximadamente três pessoas visíveis. Duas interagindo no balcão, uma em segundo plano se aproximando.","Nenhum comportamento de risco aparente, já que as ações parecem ser uma interação normal no balcão.","""clock 0.44"", ""clock 0.58"", ""person 0.56"", ""person 0.50""","**Não**, sem sinais visuais de comportamento suspeito ou ações de risco.",camera_analyzer_prompt_external_street,True,False
event_20250402_140451_25399fec,9,motion_detected_with_yolo/event_20250402_140451_25399fec/0001_6896_20250219_153816_frame_20250402_140451_000082.jpg,6896,2025-02-19 15:38:16,"Área interna com vista para saída de garagem. Iluminação diurna, boa visibilidade. Tipo da área: garagem com acesso à rua.",Um veículo é observado saindo da garagem e se afastando.,Nenhum comportamento suspeito. O veículo sai da garagem de maneira normal.,"""Camera 14""","**Não**, saída de veículo padrão sem indícios de risco.",camera_analyzer_prompt_external_street,False,False
event_20250408_154828_fe8760c3,4,motion_detected_with_yolo/event_20250408_154828_fe8760c3/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Ambiente externo à noite, em frente a uma loja iluminada. A cena ocorre na calçada ao lado de um carro estacionado.",Duas pessoas visíveis próximas à entrada da loja. Um carro está estacionado bem próximo à entrada.,"Uma das pessoas parece estar entrando ou saindo da loja. Nenhum comportamento de risco evidente, como tentativa de forçar entrada ou comportamento suspeito do veículo.","""Camera8""","**Não**, sem sinais objetivos de comportamento suspeito ou de risco.",camera_analyzer_prompt_external_street,True,False
event_20250402_150632_eb875975,6,motion_detected_with_yolo/event_20250402_150632_eb875975/0001_40426_20250221_185342_frame_20250402_150632_000001.jpg,40426,2025-02-21 18:53:42,"Ambiente externo ou semiaberto durante o dia, com boa iluminação. A área parece ser um corredor lateral com acesso restrito, protegido por um portão.",Não há pessoas visíveis nas imagens.,Portão permanece fechado durante toda a sequência; não há sinais de tentativa de entrada.,"""Channel 05"" e texto no canto superior esquerdo com data/hora.","**Não**, nenhuma atividade suspeita ou presença não autorizada aparente.",camera_analyzer_prompt_external_street,False,False
event_20250408_154828_6ca93aa5,3,motion_detected_with_yolo/event_20250408_154828_6ca93aa5/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Ambiente externo, provavelmente durante o dia, com boa iluminação. Local parece ser uma área aberta com vegetação ao fundo, possivelmente um estacionamento ou rua lateral.","Cerca de três veículos visíveis (dois carros e uma caminhonete). Um indivíduo está fora de um dos veículos, possivelmente realizando gestos.","A pessoa fora do veículo parece estar em posição de atenção ou direção (talvez apontando, mas não é claro o suficiente).",MAINE AG'S OFFICE,"**Sim**, devido à presença de um indivíduo fora do veículo aparentando gesticular, o que pode indicar uma interação ou abordagem, mas o contexto não é totalmente claro.",camera_analyzer_prompt_external_street,True,True
event_20250403_102825_0ffbeda4,6,motion_detected_with_yolo/event_20250403_102825_0ffbeda4/0001_17204_20250307_002852_frame_20250403_102824_000093.jpg,17204,2025-03-07 00:28:52,Ambiente externo à noite com iluminação limitada. A cena se passa em uma calçada ao lado de uma rua.,Não há pessoas nem veículos visíveis nas imagens.,"Não há comportamentos ou sinais de risco observáveis. O objeto ""fire hydrant"" parece ser uma identificação incorreta de um saco ou cobertura inerte.","Intelbras, data e hora, FRENTE L.D.","**Não**, não há indícios de risco ou atividade suspeita nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250410_145303_26161e43,33,motion_detected_with_yolo/event_20250410_145303_26161e43/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente externo; dia, com iluminação natural; rua residencial com calçada e estacionamento frontal.",Aproximadamente três veículos identificados (dois carros e uma caminhonete) e duas pessoas visíveis.,Uma pessoa passa ao lado dos veículos estacionados e parece estar observando o imóvel por um curto período de tempo antes de seguir em frente.,2019-05-16_08:09:26,"**Não**, embora a pessoa pareça olhar para o imóvel, não há comportamento prolongado ou suspeito suficiente para sugerir risco.",camera_analyzer_prompt_external_street,True,False
event_20250410_145303_22890143,7,motion_detected_with_yolo/event_20250410_145303_22890143/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente interno de uma farmácia ou loja de conveniência, iluminação artificial, horário noturno.",Aproximadamente duas pessoas visíveis em algumas imagens. Uma delas encapuzada e parece estar ajustando o capuz de um moletom.,"Uma pessoa está cobrindo parcialmente o rosto ao notar a presença da câmera. Movimentação potencialmente suspeita, associada a tentativas de mascarar a identidade.",PRIMEROJORNAL,"**Sim**, devido ao comportamento de cobrir o rosto, que pode indicar intenção de esconder a identidade, aliado ao horário e natureza do ambiente.",camera_analyzer_prompt_external_street,True,True
event_20250403_110435_2ec98035,18,motion_detected_with_yolo/event_20250403_110435_2ec98035/0001_6984_20250307_101724_frame_20250403_110430_000136.jpg,6984,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação natural. A cena ocorre em uma rua residencial, próxima a um estacionamento frontal.","Vários veículos, incluindo carros e uma motocicleta, se movimentam pela rua. Uma pessoa é vista passando pela calçada perto do estacionamento.",Não há comportamentos diretamente associados a risco visível. A motocicleta passa rapidamente e não apresenta sinais como redução de velocidade ou parada prolongada.,"""Camera: 01"", ""Camera: 02""","**Não**, a cena mostra atividades normais de trânsito e pedestres sem comportamentos suspeitos associados a risco.",camera_analyzer_prompt_external_street,False,False
event_20250410_145304_84c6a861,9,motion_detected_with_yolo/event_20250410_145304_84c6a861/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,Ambiente interno com iluminação noturna (câmera com visão noturna); porta ou área de saída para possível pátio externo.,Duas pessoas próximas à porta de saída.,Presença de pessoas em horário incomum (04:42 da manhã) junto a uma saída; possível tentativa de entrada.,Data e hora visíveis no canto superior esquerdo.,"**Sim**, devido ao horário e localização das pessoas próximo à saída.",camera_analyzer_prompt_external_street,True,True
event_20250408_154827_bcf6e29e,3,motion_detected_with_yolo/event_20250408_154827_bcf6e29e/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Ambiente interno, aparentemente bem iluminado, possivelmente uma loja ou mercado.","Aproximadamente três pessoas visíveis, envolvidas em uma ação que parece ser física ou agressiva.","Pessoas se engajando em um confronto físico. Barris ou cestos de loja estão caídos, indicando desordem ou movimento brusco.","Car 0.47, Car 0.54, Person 0.70, Suitcase 0.48.","**Sim**, devido ao confronto físico entre pessoas e desordem no ambiente.",camera_analyzer_prompt_external_street,True,True
event_20250403_110546_a69dc7b4,20,motion_detected_with_yolo/event_20250403_110546_a69dc7b4/0001_6985_20250307_101724_frame_20250403_110546_000055.jpg,6985,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com uma fachada e calçada visíveis.",Há vários carros passando na rua e uma motocicleta aparece rapidamente na cena. Uma pessoa é vista caminhando na calçada em direção oposta aos veículos.,"Não há sinais claros de riscos de segurança. Os veículos estão em movimento contínuo, sem paradas suspeitas. A pessoa observada caminha normalmente.","Presença de textos indicando ""car"" e ""motorcycle"" com probabilidades associadas.","**Não**, a cena não apresenta comportamentos de risco evidentes.",camera_analyzer_prompt_external_street,False,False
event_20250410_145301_4de8a0e3,23,motion_detected_with_yolo/event_20250410_145301_4de8a0e3/0000_burglary_20250410_145301_frame.jpg,burglary,2025-04-10 14:53:01,"Ambiente interno, iluminação noturna com câmera de visão noturna, possível escritório ou sala de reunião.",Aproximadamente duas pessoas. Elas estão carregando objetos e mexendo em um armário ou mesa.,"Pessoas carregando objetos grandes, movimentando-os rapidamente de um lado para outro. Uma delas utilizando lanterna, possivelmente para evitar a iluminação principal.","Timestamp visível (""13/01/2018 01:05:48"") e identificação de objetos como ""chair"" e ""laptop"".","**Sim**, há sinais de comportamento suspeito, como movimentação de objetos e ações aparentes relacionadas a invasão ou furto.",camera_analyzer_prompt_external_street,True,True
event_20250402_152207_a112c0ac,9,motion_detected_with_yolo/event_20250402_152207_a112c0ac/0001_10774_20250228_101013_frame_20250402_152207_000018.jpg,10774,2025-02-28 10:10:13,"Estacionamento coberto em ambiente interno, com iluminação diurna adequada. Área de estacionamento para veículos.",Uma pessoa entrando por uma porta. Dois veículos estacionados visíveis.,"Um indivíduo entra por uma porta do estacionamento. Isto não aparenta um comportamento de risco, já que não há tentativa de forçar entrada ou ações suspeitas.",Camera: 05,"**Não**, o comportamento observado não indica risco. A pessoa está apenas entrando no prédio.",camera_analyzer_prompt_external_street,False,False
event_20250408_154828_98b432bf,1,motion_detected_with_yolo/event_20250408_154828_98b432bf/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Rua externa, à noite, iluminação parece fraca.","Uma pessoa visível, vestida de branco.",A pessoa está usando um capuz. A imagem sugere que pode estar tentando manipular algo.,Nenhum,"**Sim**, a presença de capuz e possível manipulação sugerem risco.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_31ef96d4,8,motion_detected_with_yolo/event_20250410_145304_31ef96d4/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente interno, iluminação noturna (provável uso de visão noturna), tipo do local parece ser uma sala de convivência ou área de alimentação.","Duas pessoas presentes, ambas usando boné e mochila.","As duas pessoas estão movendo-se cautelosamente pelo ambiente. A presença noturna e discreta das pessoas, além das mochilas grandes, sugere movimentação não autorizada.","""#DomingoEspetacular"", data e hora visíveis.","**Sim**, presença de duas pessoas em comportamento suspeito, aparentemente em horário e situação não usuais.",camera_analyzer_prompt_external_street,True,True
event_20250408_154826_d9cb453c,5,motion_detected_with_yolo/event_20250408_154826_d9cb453c/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente externo, durante a noite; local parece ser uma rua residencial.",Aproximadamente duas pessoas visíveis perto de um veículo parado.,Pessoas interagindo com o porta-malas do veículo. O uso de capuz à noite pode ser considerado suspeito.,"""motorcycle 0.47"" e ""person"" aparecem nas imagens.","**Sim**, pessoas mexendo no veículo podem indicar atividade suspeita, especialmente à noite.",camera_analyzer_prompt_external_street,True,True
event_20250403_113241_df74149a,10,motion_detected_with_yolo/event_20250403_113241_df74149a/0001_7647_20250307_134155_frame_20250403_113241_000030.jpg,7647,2025-03-07 13:41:55,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com calçada visível.",Dois carros são visíveis nas imagens. Um carro está estacionado à frente e outro parece estar se movendo lentamente na rua.,"Não há comportamentos suspeitos evidentes, como tentativas de forçar entradas ou permanência prolongada em frente ao imóvel. Carros não mostram sinais de redução suspeita de velocidade ou estacionamento incomum.","""intelbras"" e ""frente esquerda""","**Não**, não há sinais aparentes de comportamento que indiquem risco.",camera_analyzer_prompt_external_street,False,False
event_20250402_153119_5e731392,9,motion_detected_with_yolo/event_20250402_153119_5e731392/0001_10785_20250228_101013_frame_20250402_153119_000089.jpg,10785,2025-02-28 10:10:13,"Ambiente externo durante o dia, mas as imagens estão distorcidas com má qualidade. Presença de árvores e cerca visível, possivelmente em uma rua ou calçada.","Uma possível pessoa andando ao fundo, mas a imagem não é clara.",A qualidade da imagem não permite identificar comportamentos precisos.,"""Camera 16"" e ""NO VIDEO"".","**Não**, devido à falta de clareza e evidências visíveis na imagem.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_abaccd09,24,motion_detected_with_yolo/event_20250410_145302_abaccd09/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente externo à noite, com iluminação suficiente para visibilidade. A cena ocorre em uma rua residencial.","Um carro está parado próximo ao meio-fio. Pelo menos uma pessoa é visível, cruzando a rua e se aproximando do veículo.","Um veículo está parado próximo a um imóvel, com as luzes acesas. Uma pessoa aproxima-se do carro, o que pode ser considerado suspeito dependendo do contexto (possível tentativa de entrar no veículo, mas não fica claro se é uma situação consensual ou forçada).",Nenhum,"**Sim**, o comportamento do veículo parado e a movimentação da pessoa ao redor do carro sugere uma situação que requer atenção, especialmente se for uma área onde esses comportamentos não são comuns.",camera_analyzer_prompt_external_street,True,True
event_20250402_153028_6d75d183,7,motion_detected_with_yolo/event_20250402_153028_6d75d183/0001_10785_20250228_101013_frame_20250402_153028_000040.jpg,10785,2025-02-28 10:10:13,"Ambiente externo, provavelmente de manhã, com iluminação suficiente. Local da cena aparenta ser um corredor externo ao lado de um prédio, com vista para o fundo de uma praia ou parque com árvores.",Nenhuma pessoa ou veículo visível nas imagens.,Não há comportamentos de risco observáveis nas imagens apresentadas.,"""NO VIDEO"" visível no último frame.","**Não**, nenhuma atividade suspeita foi identificada nas imagens disponíveis.",camera_analyzer_prompt_external_street,False,False
event_20250403_091207_eb29739f,9,motion_detected_with_yolo/event_20250403_091207_eb29739f/0001_55410_20250302_230353_frame_20250403_091207_000032.jpg,55410,2025-03-02 23:03:53,"Ambiente externo à noite, com boa iluminação. A cena mostra um portão de entrada de uma residência ou estabelecimento, localizado próximo à calçada e rua.","Há dois veículos visíveis na rua, um deles em movimento. Não há pessoas visíveis próximas ao portão ou exibindo comportamentos suspeitos aparentes.","Nenhum comportamento de risco identificado, como tentativas de manipulação de fechaduras, presença prolongada, ou movimentos suspeitos. Os veículos parecem estar em trajetória normal.","Data e hora visíveis (03-02-2025, 20:03:18/20:03:34), ""Camera 06"".","**Não**, não há sinais objetivos de risco nas imagens observadas.",camera_analyzer_prompt_external_street,False,False
event_20250403_091347_31d8b0de,9,motion_detected_with_yolo/event_20250403_091347_31d8b0de/0001_55410_20250302_230353_frame_20250403_091347_000129.jpg,55410,2025-03-02 23:03:53,Ambiente interno com vista para área externa privada. A iluminação indica que é noite. Tipo da área visualizada: entrada com portão voltado para a rua.,Há um veículo estacionado ou parado próximo ao portão.,"O veículo está próximo ao portão, mas não há interação visível com a área externa.","""Camera 05"" e marcação de tempo no canto superior esquerdo.","**Não**, não há comportamentos suspeitos além da presença do veículo próximo ao portão, o que pode ser normal dependendo do contexto.",camera_analyzer_prompt_external_street,False,False
event_20250408_154828_00fee1e5,2,motion_detected_with_yolo/event_20250408_154828_00fee1e5/0000_fall_20250408_154828_frame.jpg,fall,2025-04-08 15:48:28,Ambiente interno com vista para uma área externa frontal (possivelmente varanda). Cenário de dia com boa iluminação. Área visualizada é um jardim/entrada de casa.,Duas pessoas na área da varanda em movimento de entrada ou saída.,Presença normal de pessoas em área de entrada; sem sinais de comportamento suspeito.,"""FAILARMY ULTIMATE SECURITY CAMERA FAILS""","**Não**, sem comportamento suspeito aparente.",camera_analyzer_prompt_external_street,True,False
event_20250408_154829_617a7b45,4,motion_detected_with_yolo/event_20250408_154829_617a7b45/0000_struggle_20250408_154829_frame.jpg,struggle,2025-04-08 15:48:29,Área externa em uma rua residencial durante o dia com boa iluminação.,"Seis carros estacionados e um em movimento. Três pessoas próximas aos veículos à esquerda, duas delas próximas a uma motocicleta.","Um indivíduo parece abordar o outro de maneira agressiva perto dos carros, e há uma interação física. A presença da motocicleta com dois ocupantes próximos ao imóvel e a interação física sugerem uma situação potencialmente agressiva.",News Dog Media,"**Sim**, devido ao comportamento agressivo e interação física envolvendo os indivíduos perto da motocicleta, o que pode indicar um confronto ou tentativa de assalto.",camera_analyzer_prompt_external_street,True,True
event_20250402_171342_cc7e5892,6,motion_detected_with_yolo/event_20250402_171342_cc7e5892/0001_4990_20250228_161321_frame_20250402_171342_000046.jpg,4990,2025-02-28 16:13:21,Ambiente externo. Dia com boa iluminação. Local parece ser uma rua residencial com calçada e vegetação.,Um veículo estacionado visível. Não há pessoas perceptíveis próximas à entrada ou portão.,Nenhum comportamento suspeito ou sinais de risco detectados nas imagens.,"Data e hora na parte superior e ""Camera 04"" no canto inferior direito.","**Não**, nenhuma atividade suspeita ou risco aparente identificado nas imagens mostradas.",camera_analyzer_prompt_external_street,False,False
event_20250403_091742_afe052f2,35,motion_detected_with_yolo/event_20250403_091742_afe052f2/0001_55407_20250302_230353_frame_20250403_091735_000041.jpg,55407,2025-03-02 23:03:53,Área interna com vista para uma área externa privada. O ambiente parece ser um quintal com cadeiras. A iluminação indica que é noite.,Aproximadamente quatro pessoas são vistas caminhando na calçada do lado de fora do portão. Não há interação direta com a área interna. Veículos também estão circulando na rua em frente.,As pessoas estão apenas caminhando na calçada sem mostrar interesse ou tentar acessar a propriedade. Não há sinais de comportamento suspeito em relação ao imóvel monitorado.,"Algumas imagens têm texto indicando ""camera"" e ""person"".","**Não**, as ações observadas não indicam risco à segurança da propriedade.",camera_analyzer_prompt_external_street,False,False
event_20250402_154309_d17a8c21,6,motion_detected_with_yolo/event_20250402_154309_d17a8c21/0001_10771_20250228_101013_frame_20250402_154309_000007.jpg,10771,2025-02-28 10:10:13,"A imagem mostra um corredor lateral externo de uma residência, com iluminação diurna.",Nenhuma pessoa ou veículo visível.,"Nenhum comportamento de risco aparente, já que não há movimento ou presença de indivíduos.","""Câmera 02"", data e hora visíveis.","**Não**, nenhum risco aparente observado.",camera_analyzer_prompt_external_street,False,False
