folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,scenario_type,real,predict
event_20250403_115819_956b2299,14,motion_detected/event_20250403_115819_956b2299/0001_7639_20250307_134155_frame_20250403_115805_000137.jpg,7639,2025-03-07 13:41:55,"Ambiente externo, dia com boa iluminação, rua com estacionamento frontal, possivelmente residencial.",Vários carros estacionados e em movimento na rua. Um pedestre caminha pela calçada no final da sequência.,"Nenhum comportamento suspeito observado. Os veículos transitam e estacionam normalmente, e o pedestre caminha sem demonstrar hesitação ou interesse específico pelo imóvel monitorado.","intelbras, frente direita","Não, nenhum comportamento suspeito foi observado nas imagens. Tráfego normal de veículos e pedestres.",camera_analyzer_prompt_external_street,False,False
event_20250410_145304_b48dca52,10,motion_detected/event_20250410_145304_b48dca52/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente interno, noturno, com iluminação artificial fraca. Parece ser a recepção/entrada de um escritório ou loja, com uma catraca/torniquete visível. Vidro quebrado no chão.","Uma pessoa visível,  quebrando o vidro da porta de entrada com algum objeto.","Invasão à propriedade, quebra de vidro da porta de entrada.",#BalancoGeralSE,"**Sim**, Invasão e vandalismo em andamento. Alto risco à segurança do patrimônio.",camera_analyzer_prompt_internal_closed,True,True
event_20250402_142524_574db192,16,motion_detected/event_20250402_142524_574db192/0001_6884_20250219_153816_frame_20250402_142514_000083.jpg,6884,2025-02-19 15:38:16,"Ambiente externo, dia com boa iluminação, rua residencial com calçada, árvores e portões de entrada de imóveis visíveis.","Um carro estacionado no início da sequência, que permanece por alguns segundos e depois sai. Outros carros passam pela rua durante a sequência. Nenhuma pessoa é visível nas imagens.",Nenhum comportamento suspeito observado. Os carros que passam pela rua mantém velocidade normal e não demonstram interesse específico pelo imóvel monitorado.,Camera 02,"**Não**, nenhum comportamento de risco identificado na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_113354_c8cf51c7,14,motion_detected/event_20250403_113354_c8cf51c7/0001_7647_20250307_134155_frame_20250403_113347_000095.jpg,7647,2025-03-07 13:41:55,"Ambiente externo, dia, boa iluminação. Rua com estacionamento, possivelmente residencial, com muro/grade e árvores.",Diversos carros estacionados e em movimento na rua. Um carro branco estacionado próximo à câmera permanece parado durante toda a sequência.  Um táxi passa pela rua. Outros veículos transitam normalmente. Não é possível identificar claramente pessoas além do motorista do carro branco parado e do motorista do táxi.,Nenhum comportamento suspeito observado. Os veículos transitam normalmente e o carro branco estacionado não apresenta movimentação suspeita.,"intelbras, frente esquerda","Não, nenhum comportamento de risco identificado na sequência de imagens. Tráfego normal de veículos.",camera_analyzer_prompt_external_street,False,False
event_20250402_164111_69dfa316,7,motion_detected/event_20250402_164111_69dfa316/0001_18250_20250228_124222_frame_20250402_164111_000068.jpg,18250,2025-02-28 12:42:22,"Ambiente externo durante o dia com boa iluminação. A cena parece ser um estacionamento frontal ou entrada de um prédio comercial/industrial, com gramado, calçada, e vagas demarcadas.","Há carros e um caminhão estacionados dentro do que parece ser o estacionamento da propriedade. Nenhuma pessoa é visível na cena. Os veículos não apresentam movimento suspeito, e o caminhão parece estar realizando carga e descarga normalmente.",Nenhum comportamento suspeito observado.,RACK - P2 ZONA 01,"**Não**, nenhum comportamento de risco foi identificado nas imagens. Os veículos presentes parecem estar estacionados ou em atividades normais para o local. Nenhuma pessoa é vista exibindo comportamentos suspeitos.",camera_analyzer_prompt_external_street,False,False
event_20250403_091224_4da7849c,71,motion_detected/event_20250403_091224_4da7849c/0001_55410_20250302_230353_frame_20250403_091221_000046.jpg,55410,2025-03-02 23:03:53,"Ambiente interno com vista para área externa privada à noite. A iluminação é noturna, provavelmente infravermelho, e a área visualizada parece ser a entrada/frente da propriedade, com portão e rua visíveis ao fundo.",Nenhuma pessoa é detectada dentro da área privada monitorada. Veículos passam pela rua ao fundo.,Nenhum comportamento suspeito observado.,Câmera 65,"Não, nenhum risco aparente.",camera_analyzer_prompt_internal_to_outside,False,False
event_20250402_150700_3c793a13,24,motion_detected/event_20250402_150700_3c793a13/0001_40427_20250221_185342_frame_20250402_150655_000004.jpg,40427,2025-02-21 18:53:42,"Ambiente externo, dia, iluminação natural, rua residencial com calçada, árvores e um veículo estacionado. Posteriormente, ambiente interno com vista para a rua.","Inicialmente, um indivíduo em uma motocicleta e um carro estacionado.  Posteriormente, uma pessoa passa caminhando pela calçada.  Dois indivíduos são observados conversando próximos à motocicleta e ao carro estacionado. Nas imagens subsequentes,  a câmera muda para um ambiente interno mostrando a rua através de uma porta de vidro, onde a motocicleta e algumas pessoas ainda são visíveis.","A motocicleta para próximo a um carro estacionado, e duas pessoas interagem perto dos veículos. A mudança para a visão interna dificulta a observação completa da interação, mas a permanência e a proximidade com a propriedade, especialmente com uma motocicleta envolvida,  justificam uma avaliação de risco.",Camera Nº,"**Sim**, a presença da motocicleta parada com duas pessoas próximas a um carro estacionado em frente à residência, e a posterior mudança de ângulo de câmera dificultando a observação completa da interação,  gera suspeita e configura um risco potencial. A falta de clareza sobre o que ocorre após a mudança de câmera reforça a necessidade de cautela.",camera_analyzer_prompt_external_street,False,True
event_20250402_171319_5435f854,7,motion_detected/event_20250402_171319_5435f854/0001_4990_20250228_161321_frame_20250402_171318_000023.jpg,4990,2025-02-28 16:13:21,"Ambiente externo, dia com boa iluminação, possivelmente rua residencial ou calçada em frente a um imóvel, com árvores e plantas na frente da câmera.","É possível ver um carro passando na rua no frame 0005. Devido à obstrução da câmera por plantas, não é possível identificar com clareza outras pessoas ou veículos.",Nenhum comportamento suspeito visível devido à obstrução da visão pela vegetação. A passagem do carro parece normal.,Câmera 04,"**Não**, a visão obstruída impede a avaliação completa, porém, nas partes visíveis da rua não há indicativos de risco. A presença de um carro transitando normalmente não configura, por si só, um risco à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_76dbc5b4,5,motion_detected/event_20250408_154826_76dbc5b4/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente interno de uma loja, possivelmente uma joalheria ou relojoaria, devido à presença de relógios e objetos brilhantes atrás de um balcão de vidro. Noite, com iluminação artificial adequada.","Inicialmente, duas pessoas são visíveis: uma atrás do balcão, possivelmente um funcionário, e outra na frente do balcão, possivelmente um cliente.  Um terceiro indivíduo entra na loja no quarto frame. O indivíduo atrás do balcão parece estar usando um capuz ou máscara.","O indivíduo que entra na loja no quarto frame levanta os braços de maneira que pode ser interpretada como agressiva ou ameaçadora.  A pessoa atrás do balcão, com o rosto coberto, também levanta as mãos em um gesto que pode ser de rendição ou parte da interação com o cliente e o terceiro indivíduo. A presença de um indivíduo com o rosto coberto em um estabelecimento comercial, juntamente com a entrada de um terceiro indivíduo com possível comportamento ameaçador, aumenta a suspeita de um assalto.",CAM02,"**Sim**, a combinação de um indivíduo com rosto coberto atrás do balcão e a entrada de uma terceira pessoa com gestos que podem ser interpretados como agressivos, cria forte suspeita de uma situação de roubo ou assalto, representando alto risco à segurança das pessoas presentes e ao patrimônio da loja.",camera_analyzer_prompt_internal_closed,True,True
event_20250402_140451_25399fec,9,motion_detected/event_20250402_140451_25399fec/0001_6896_20250219_153816_frame_20250402_140451_000082.jpg,6896,2025-02-19 15:38:16,"Ambiente interno, provavelmente uma garagem, com vista para a área externa durante o dia. A iluminação é boa. A área externa visualizada parece ser a saída da garagem para a rua.",Um veículo sai da garagem. Não há pessoas visíveis.,Nenhum comportamento de risco observado. O veículo sai da garagem de forma normal.,Camera H,"Não, nenhum comportamento suspeito foi observado nas imagens. Um veículo sai da garagem, o que é uma atividade normal.",camera_analyzer_prompt_internal_to_outside,False,False
event_20250408_154828_fe8760c3,4,motion_detected/event_20250408_154828_fe8760c3/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Ambiente interno, possivelmente um estabelecimento comercial, com vista para uma área externa à noite. A iluminação é artificial e moderada. A área externa visualizada parece ser um estacionamento ou entrada.","Duas pessoas são visíveis. Uma pessoa parece estar dentro do estabelecimento, próxima à entrada. Uma segunda pessoa se aproxima de um veículo estacionado. Há um veículo estacionado em frente ao estabelecimento.","A segunda pessoa se aproxima do veículo e parece interagir com ele, mas não há informações suficientes para determinar a natureza dessa interação.  Sem outros comportamentos suspeitos aparentes nas imagens fornecidas.",Camera0,Não. Não há ações observadas que indiquem explicitamente um risco à segurança nas imagens fornecidas. A interação com o veículo precisa de mais contexto para ser avaliada.,camera_analyzer_prompt_internal_to_outside,True,False
event_20250402_150632_eb875975,6,motion_detected/event_20250402_150632_eb875975/0001_40426_20250221_185342_frame_20250402_150632_000001.jpg,40426,2025-02-21 18:53:42,"Ambiente externo, dia, iluminação adequada. A cena parece ser o portão de entrada de um imóvel, possivelmente residencial, com vegetação ao lado.",Nenhuma pessoa ou veículo visível.,Nenhum comportamento de risco observado.,Camera 05,"**Não**, nenhum indício de atividade suspeita foi detectado nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250408_154828_6ca93aa5,3,motion_detected/event_20250408_154828_6ca93aa5/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,Ambiente externo durante o dia com boa iluminação. A cena parece ser em uma estrada ou estacionamento próximo a uma área com árvores e uma estrutura de madeira.,"Há uma pessoa (policial) visível fora de um veículo policial e pelo menos uma pessoa dentro de uma caminhonete. Há outros veículos presentes, incluindo uma caminhonete e um carro da polícia. O policial está apontando uma arma para a caminhonete.",O policial apontando uma arma para a caminhonete é um forte indicador de uma situação de alto risco.,MAINE AG'S OFFICE,"**Sim**, a presença de uma arma sendo apontada indica uma situação de alto risco, potencialmente perigosa.",camera_analyzer_prompt_external_street,True,True
event_20250403_102825_0ffbeda4,6,motion_detected/event_20250403_102825_0ffbeda4/0001_17204_20250307_002852_frame_20250403_102824_000093.jpg,17204,2025-03-07 00:28:52,"Ambiente externo, noite com iluminação artificial, estacionamento/calçada frontal de um imóvel.",Nenhuma pessoa visível. Um veículo estacionado e coberto dentro da propriedade.  Nenhum veículo em movimento observado na rua durante o curto período da gravação.,Nenhum comportamento suspeito observado.,"Intelbras, FRENTE L.D.","**Não**, nenhum comportamento suspeito foi observado nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250410_145303_26161e43,33,motion_detected/event_20250410_145303_26161e43/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente externo, dia, com boa iluminação. A cena parece ser uma rua residencial ou comercial, com calçada e estacionamento frontal visíveis.","Várias pessoas e carros passam pela rua durante a sequência. Uma pessoa com uma camisa verde-água anda pela calçada, carregando algo que parece ser um saco de lixo.  Há carros estacionados e em movimento.",Nenhum comportamento suspeito é observado. A pessoa na calçada parece estar simplesmente caminhando e carregando um objeto.  O fluxo de trânsito parece normal.,2019-05-16 08:03:26,"Não, nenhum comportamento de risco é observado na sequência. A cena aparenta ser de atividade cotidiana normal.",camera_analyzer_prompt_external_street,True,False
event_20250410_145303_22890143,7,motion_detected/event_20250410_145303_22890143/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente interno de uma farmácia, iluminado artificialmente, à noite.","Duas pessoas, possivelmente homens, entram na farmácia. Um deles usa um capuz/máscara cobrindo o rosto e o outro um boné.","Os indivíduos entram com os rostos cobertos, o que é um forte indicador de possível intenção criminosa.  Um deles parece direcionar/ coagir o outro.",RPPRIMEIROJORNAL,"**Sim**, entrada de indivíduos com rostos cobertos em um estabelecimento comercial à noite configura forte suspeita de roubo.",camera_analyzer_prompt_internal_closed,True,True
event_20250403_110435_2ec98035,18,motion_detected/event_20250403_110435_2ec98035/0001_6984_20250307_101724_frame_20250403_110430_000136.jpg,6984,2025-03-07 10:17:24,"Ambiente externo, dia, aparentemente nublado. A cena se passa em uma calçada/estacionamento frontal de um imóvel, em uma rua que parece ser residencial ou comercial.","Uma pessoa sentada em uma cadeira na calçada do imóvel, próxima à entrada, visível nos primeiros 16 frames. Diversos carros e uma motocicleta passam pela rua durante esse período. Nos últimos dois frames, uma pessoa com uma pasta atravessa a rua em direção à entrada do imóvel.","Nenhum comportamento suspeito é observado. A pessoa sentada parece estar apenas esperando ou descansando, e o fluxo de veículos é normal. A pessoa que atravessa a rua nos frames finais parece estar se dirigindo ao imóvel de forma natural.",Câmera 01 (nos primeiros 16 frames) e Câmera 02 (nos últimos 2 frames).,Não. Nenhum comportamento de risco foi observado nas imagens. O movimento de pessoas e veículos parece ser o fluxo normal da rua.,camera_analyzer_prompt_external_street,False,False
event_20250410_145304_84c6a861,9,motion_detected/event_20250410_145304_84c6a861/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente interno com vista para uma área externa privada, possivelmente um corredor lateral ou saída de emergência. Noite, com iluminação precária infravermelho da câmera de segurança.","Uma pessoa é visível, forçando a abertura de uma porta que dá acesso à área externa. A pessoa entra parcialmente pela porta, mas devido à baixa qualidade da imagem e à iluminação insuficiente, não é possível identificar detalhes sobre a mesma. Não há veículos visíveis.","Tentativa de arrombamento e entrada não autorizada na propriedade através da porta. O indivíduo força a abertura da porta e acessa a área interna, caracterizando uma invasão.",Nenhum,"**Sim**, alta probabilidade de arrombamento e invasão. A ação da pessoa forçando a porta e entrando no ambiente em horário noturno indica uma clara violação de segurança e possível crime em andamento.",camera_analyzer_prompt_internal_to_outside,True,True
event_20250408_154827_bcf6e29e,3,motion_detected/event_20250408_154827_bcf6e29e/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Ambiente interno, aparentemente uma loja ou pequeno mercado, durante o dia, iluminação artificial ligada. A cena sugere um evento catastrófico, possivelmente uma inundação repentina, pela presença de água em movimento e objetos sendo arrastados.","No primeiro frame, não há pessoas visíveis. No segundo frame, não há pessoas visíveis. No terceiro frame, aparecem pelo menos três pessoas, possivelmente mais, sendo arrastadas pela água em movimento.  Não é possível discernir ações individuais devido à situação caótica.","A principal situação de risco é o evento em si, que parece ser uma inundação repentina e violenta dentro do estabelecimento, colocando em risco a vida das pessoas presentes. Não há comportamentos individuais discerníveis além da luta pela sobrevivência na correnteza.",Nenhum.,"**Sim**, altíssimo risco devido à inundação repentina e violenta, colocando em risco a vida das pessoas presentes e causando danos materiais ao estabelecimento. A força da água e a dificuldade de locomoção indicam uma situação de perigo iminente.",camera_analyzer_prompt_internal_closed,True,True
event_20250403_110546_a69dc7b4,20,motion_detected/event_20250403_110546_a69dc7b4/0001_6985_20250307_101724_frame_20250403_110546_000055.jpg,6985,2025-03-07 10:17:24,"Ambiente externo, dia com boa iluminação, rua/calçada em frente a um imóvel com portão e estacionamento frontal.","Vários carros transitando pela rua. Uma motocicleta passa pela rua. Um pedestre caminha pela calçada em frente ao imóvel, mas não interage com ele. Um carro estacionado na rua por um período prolongado.","Nenhum comportamento de risco explicitamente observado. Embora um carro fique estacionado na rua por um tempo, não há indícios de que os ocupantes estejam observando o imóvel ou agindo de forma suspeita.  A motocicleta passa pela rua sem reduzir a velocidade ou demonstrar qualquer outro comportamento suspeito. O pedestre também não exibe comportamentos que indiquem risco.",Câmera 02,"**Não**, Nenhum comportamento suspeito observado que justifique uma avaliação de risco médio ou alto. Tráfego normal de veículos e pedestres.",camera_analyzer_prompt_external_street,False,False
event_20250410_145301_4de8a0e3,23,motion_detected/event_20250410_145301_4de8a0e3/0000_burglary_20250410_145301_frame.jpg,burglary,2025-04-10 14:53:01,"Ambiente interno, noturno, com iluminação fraca em infravermelho. Parece ser um escritório ou sala similar, com mesas, cadeiras e um computador visível.","Duas pessoas. Uma entra na sala carregando o que parece ser um notebook ou objeto similar debaixo do braço, e a outra pessoa age como se estivesse mexendo em algo no canto da sala, possivelmente no computador.",Entrada não autorizada no ambiente durante a noite. Uma pessoa carrega um objeto que parece ser retirado do local. A outra pessoa parece estar mexendo no computador. Ações combinadas e o horário sugerem roubo.,13/07/2018 01:05:48 - 13/07/2018 01:06:33 e 13:25 (provavelmente horário da câmera),"**Sim**, Forte indício de roubo devido à entrada noturna, retirada de objeto e manipulação de equipamento.",camera_analyzer_prompt_internal_closed,True,True
event_20250402_152207_a112c0ac,9,motion_detected/event_20250402_152207_a112c0ac/0001_10774_20250228_101013_frame_20250402_152207_000018.jpg,10774,2025-02-28 10:10:13,"Ambiente interno, provavelmente garagem ou estacionamento coberto de um edifício. Iluminação artificial, aparentemente diurna. A câmera está posicionada de frente para uma porta de entrada.","Inicialmente, uma pessoa é vista caminhando em direção à porta e dois carros estacionados. A pessoa sai do quadro e os carros permanecem parados.",Nenhum comportamento suspeito observado. A pessoa parece estar saindo do prédio normalmente.,Camera 85,"**Não**, nenhuma atividade suspeita é identificada nas imagens. A cena retrata uma situação cotidiana em um ambiente interno. A descrição inicial induziu ao erro pois menciona se tratar de ambiente externo.",camera_analyzer_prompt_external_street,False,False
event_20250408_154828_98b432bf,1,motion_detected/event_20250408_154828_98b432bf/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Ambiente externo, noite com iluminação artificial limitada, calçada/entrada de imóvel.","Uma pessoa visível, vestida com roupas claras e capuz,  sem veículos aparentes. A pessoa se aproxima da entrada do imóvel.","Indivíduo usando capuz à noite se aproximando da entrada da propriedade, sem motivo aparente.",Nenhum,"**Sim**, a presença de um indivíduo encapuzado à noite se aproximando da entrada de um imóvel, sem razão visível, configura um comportamento suspeito e potencialmente ameaçador, justificando uma avaliação de risco.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_31ef96d4,8,motion_detected/event_20250410_145304_31ef96d4/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente interno, noturno, com iluminação infravermelha da câmera de segurança. Parece ser um bar ou restaurante, com mesas, cadeiras e um balcão com chopeira.",Duas pessoas entram no ambiente.  Eles parecem estar carregando mochilas ou sacolas.,"Duas pessoas entram no local, que aparenta estar fechado e sem outros indivíduos presentes.  Eles se movem pelo ambiente, e um deles parece procurar algo em um armário ou gaveta. A situação noturna, a ausência de outras pessoas e o ato de vasculhar o local sugerem uma possível invasão/furto.",#DomingoEspetacular,"**Sim**,  A presença de duas pessoas não autorizadas em um estabelecimento fechado durante a noite, vasculhando o local, configura alto risco de roubo ou vandalismo.",camera_analyzer_prompt_internal_closed,True,True
event_20250408_154826_d9cb453c,5,motion_detected/event_20250408_154826_d9cb453c/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente externo, noite, iluminação noturna infravermelho, provavelmente estacionamento frontal ou garagem.","Dois veículos visíveis, um com o porta-malas aberto. Duas pessoas são vistas manipulando objetos dentro do porta-malas do veículo. Uma motocicleta passa pela rua.","A baixa qualidade da imagem e a iluminação noturna dificultam a análise precisa. Embora as pessoas estejam manipulando objetos no porta-malas à noite, não há indícios claros de comportamento suspeito, como ocultação, movimentos rápidos ou olhar direcionado para a câmera/imóvel. A passagem da motocicleta parece ser normal, sem redução de velocidade ou outras ações suspeitas.",RickCams,"**Não**, Apesar do horário e da manipulação de objetos no porta-malas, não há comportamentos observáveis que indiquem, objetivamente, um risco à segurança.  A situação poderia ser perfeitamente normal, como pessoas guardando compras ou arrumando o carro.  A falta de detalhes visuais impede uma avaliação mais precisa, mas com base no que é possível observar, não há justificativa para classificar como risco.",camera_analyzer_prompt_external_street,True,False
event_20250403_113241_df74149a,10,motion_detected/event_20250403_113241_df74149a/0001_7647_20250307_134155_frame_20250403_113241_000030.jpg,7647,2025-03-07 13:41:55,"Ambiente externo, dia, boa iluminação. Rua com residências/edifícios, com carros estacionados na via. A câmera parece estar posicionada na fachada/portão de um imóvel.","Vários carros estacionados na rua. Um carro branco permanece parado próximo ao portão/entrada do imóvel durante toda a sequência, com o motorista visível dentro. Outros carros passam pela rua ocasionalmente. Não há pessoas visíveis fora dos veículos.","O carro branco parado em frente ao imóvel por um período prolongado, com o motorista visível dentro, pode ser considerado um comportamento suspeito, principalmente pela falta de outras ações (ex.: o motorista não sai do carro, não interage com ninguém).","intelbras, frente esquerda","**Sim**, permanência prolongada de um veículo com ocupante em frente ao imóvel, sem aparente motivo, configura um risco potencial.",camera_analyzer_prompt_external_street,False,True
event_20250402_153119_5e731392,9,motion_detected/event_20250402_153119_5e731392/0001_10785_20250228_101013_frame_20250402_153119_000089.jpg,10785,2025-02-28 10:10:13,"Ambiente interno, possivelmente um corredor ou área de armazenamento, com iluminação noturna muito escura ou infravermelho. A visibilidade é muito ruim nas primeiras imagens e nula nas demais.",Não é possível identificar pessoas ou veículos devido à baixa qualidade e posterior ausência de imagem.,Não é possível identificar comportamentos de risco devido à falta de visibilidade.,"""Camera 16"" e ""NO VIDEO"".","**Não**, devido à impossibilidade de visualizar qualquer atividade nas imagens, não há como avaliar a presença de riscos.  A qualidade da imagem impossibilita qualquer análise. É crucial corrigir o problema da câmera para garantir a segurança do local.",camera_analyzer_prompt_internal_closed,False,False
event_20250410_145302_abaccd09,24,motion_detected/event_20250410_145302_abaccd09/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente externo, noite, iluminação infravermelho em uma rua residencial.","Inicialmente, um carro branco estaciona na rua. Um indivíduo sai do carro e caminha pela calçada. Logo depois, outro indivíduo se aproxima em uma motocicleta.","Um carro para na rua à noite e uma pessoa desce, enquanto outra chega de moto, sugerindo possível encontro planejado. A baixa qualidade da imagem e a iluminação noturna dificultam a plena identificação das ações, mas a natureza do encontro em local e horário incomuns levanta suspeita.",21/01/2018 23:13:52,"**Sim**, O encontro noturno entre os indivíduos, um em carro e outro em moto, em circunstâncias que não ficam claras pelas imagens, levanta suspeita e, considerando o contexto brasileiro e a ênfase em motos como fator de risco, justifica uma avaliação de risco.  A falta de clareza das imagens contribui para a avaliação de risco por precaução.",camera_analyzer_prompt_external_street,True,True
event_20250402_153028_6d75d183,7,motion_detected/event_20250402_153028_6d75d183/0001_10785_20250228_101013_frame_20250402_153028_000040.jpg,10785,2025-02-28 10:10:13,"Ambiente externo, aparentemente durante o dia com iluminação variável (inicialmente clara, depois escura/com interferência), possivelmente entrada/portão de um imóvel com grades laterais e calçamento de blocos.",Nenhuma pessoa ou veículo visível.,Nenhum comportamento de risco observado.,Nenhum.,"**Não**, nenhuma pessoa ou veículo detectado, e nenhuma atividade suspeita observada nas imagens. A mudança na iluminação e a possível interferência/degradação da imagem não indicam, por si só, um risco à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250403_091207_eb29739f,9,motion_detected/event_20250403_091207_eb29739f/0001_55410_20250302_230353_frame_20250403_091207_000032.jpg,55410,2025-03-02 23:03:53,"Ambiente interno com vista para a área externa privada à noite. A iluminação é noturna, fornecida provavelmente por refletores próximos à câmera e pela iluminação pública da rua, que é visível ao fundo. A área visualizada parece ser a entrada/garagem da propriedade, com um portão fechado e um pequeno jardim.",Nenhuma pessoa visível nas imagens. Veículos trafegam na rua ao fundo.,Nenhum comportamento de risco observado.,Câmera 65,"Não, nenhum comportamento suspeito detectado nas imagens. Nenhuma pessoa presente na área privada.",camera_analyzer_prompt_internal_to_outside,False,False
event_20250403_091347_31d8b0de,9,motion_detected/event_20250403_091347_31d8b0de/0001_55410_20250302_230353_frame_20250403_091347_000129.jpg,55410,2025-03-02 23:03:53,"Ambiente interno com vista para área externa privada à noite. A iluminação é noturna, fornecida provavelmente por um sistema de segurança com infravermelho. A área visualizada parece ser a entrada/garagem da propriedade, com visão parcial da rua e portão fechado.","Nenhuma pessoa visível na área privada. Há carros passando na rua, visíveis através do portão. Um carro branco está estacionado na rua em frente ao portão durante a maior parte da sequência.",Nenhum comportamento suspeito observado dentro da área monitorada.,Câmera 65,"Não, nenhum comportamento suspeito foi detectado nas imagens. Trânsito normal de veículos na rua não representa risco à propriedade em si.",camera_analyzer_prompt_internal_to_outside,False,False
event_20250408_154828_00fee1e5,2,motion_detected/event_20250408_154828_00fee1e5/0000_fall_20250408_154828_frame.jpg,fall,2025-04-08 15:48:28,"Ambiente interno (varanda coberta) com vista para área externa privada (rua em frente à residência). Dia, com boa iluminação natural. Neve no chão. Área visualizada é a frente da casa, incluindo a rua e calçada.","Duas pessoas, provavelmente mulheres jovens, saindo da residência. Um carro estacionado visível na rua.",Nenhum comportamento suspeito observado. As pessoas parecem estar saindo da casa normalmente.,Brinks Home Security,"Não, as imagens mostram uma cena cotidiana sem indícios de risco à segurança.",camera_analyzer_prompt_internal_to_outside,True,False
event_20250408_154829_617a7b45,4,motion_detected/event_20250408_154829_617a7b45/0000_struggle_20250408_154829_frame.jpg,struggle,2025-04-08 15:48:29,"Ambiente externo, dia, rua residencial com carros estacionados.","Várias pessoas e carros visíveis.  Na sequência, um indivíduo de moletom escuro ataca uma pessoa perto de um carro vermelho. Uma pessoa de jaqueta bege tenta intervir. Uma moto passa pela rua, mas não parece estar diretamente envolvida no confronto.","Agressão física clara entre indivíduos na rua. Embora uma moto esteja presente, ela não demonstra comportamento suspeito diretamente ligado ao confronto. O foco principal de risco aqui é a briga.",NewsDog media/M,"**Sim**, devido à agressão física ocorrendo na rua. Apesar da presença de uma motocicleta, o risco principal é derivado da violência física observada.",camera_analyzer_prompt_external_street,True,True
event_20250402_171342_cc7e5892,6,motion_detected/event_20250402_171342_cc7e5892/0001_4990_20250228_161321_frame_20250402_171342_000046.jpg,4990,2025-02-28 16:13:21,"Ambiente externo, dia, iluminação clara. A cena parece ser a entrada/calçada de um imóvel, com vegetação e uma parede visível.","Uma pessoa é visível na rua, possivelmente varrendo a calçada. Não há veículos claramente identificáveis.",Nenhum comportamento suspeito observado. A pessoa parece estar realizando uma atividade cotidiana.,Camera 04,"Não, nenhum comportamento suspeito foi observado nas imagens. A pessoa visível parece estar varrendo a rua, o que não configura um risco à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250403_091742_afe052f2,35,motion_detected/event_20250403_091742_afe052f2/0001_55407_20250302_230353_frame_20250403_091735_000041.jpg,55407,2025-03-02 23:03:53,"Ambiente interno com vista para uma área externa privada à noite. A iluminação é artificial, proveniente de postes na rua e possivelmente de alguma luz interna refletindo no pátio. A área visualizada parece ser um pequeno pátio ou jardim frontal, com mesas e cadeiras, um portão de metal e um muro baixo com grades, além de uma visão parcial da rua.","Várias pessoas transitam pela rua ao fundo, algumas passando próximas ao portão da propriedade. Um indivíduo é detectado próximo ao portão em alguns frames (16, 17, 22, 26, 30, 35), mas parece estar apenas caminhando pela rua.  Carros trafegam pela rua durante toda a sequência.","Nenhum comportamento suspeito é observado. As pessoas detectadas parecem estar apenas transitando pela rua, sem interagir com a propriedade. Não há aproximação suspeita ao portão, janelas, ou muros, nem tentativas de acesso.",Câmera 02.,Não. Nenhum comportamento de risco foi observado nas imagens. A atividade detectada é consistente com o tráfego normal de pedestres e veículos em uma via pública.,camera_analyzer_prompt_internal_to_outside,False,False
event_20250402_154309_d17a8c21,6,motion_detected/event_20250402_154309_d17a8c21/0001_10771_20250228_101013_frame_20250402_154309_000007.jpg,10771,2025-02-28 10:10:13,"Ambiente interno com vista para uma área externa privada que parece ser uma varanda ou corredor lateral. Dia, com iluminação natural, aparentemente nublado.",Nenhuma pessoa ou veículo detectado.,Nenhum comportamento de risco observado.,Camera 02,"Não, nenhum risco aparente.",camera_analyzer_prompt_internal_to_outside,False,False
event_20250402_170432_a89dcd4a,6,motion_detected/event_20250402_170432_a89dcd4a/0001_4992_20250228_161321_frame_20250402_170432_000006.jpg,4992,2025-02-28 16:13:21,"Ambiente interno com vista para uma área externa privada que parece ser um jardim ou quintal. Dia, com iluminação clara.  A câmera parece estar posicionada em uma varanda ou área coberta.",Nenhuma pessoa ou veículo visível.,Nenhum comportamento suspeito observado.,Camera 06,"Não, nenhum risco aparente.",camera_analyzer_prompt_internal_to_outside,False,False
